Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine
9704, 120.25, -3.25, -174.75, 2.26, 0.93, -7.46, 2.82, 0.03, 2.28, -0.56, 0.89, -9.74, -4.69, -65.50, -6.25, 0.16, -0.06, 1.23, 120.25, -3.25, -174.75, 0.05, 0.87, 0.50, -0.00, 5, 120, 406, 17, 
9804, 127.62, -3.25, -174.69, 1.94, 3.47, -8.38, 2.51, 2.56, 1.36, -0.56, 0.90, -9.74, -4.06, -61.88, -7.56, 0.09, -0.15, 1.56, 127.62, -3.25, -174.69, 0.05, 0.90, 0.44, -0.01, 4, 127, 410, 17, 
9904, 136.25, -3.31, -174.75, -0.41, 0.75, -8.03, 0.15, -0.13, 1.71, -0.56, 0.89, -9.74, -3.75, -50.56, -8.75, 0.08, -0.16, 1.78, 136.25, -3.31, -174.75, 0.05, 0.93, 0.37, -0.01, 4, 136, 415, 12, 
10004, 146.31, -3.44, -174.69, 0.97, -0.09, -10.53, 1.56, -0.99, -0.78, -0.59, 0.89, -9.74, 5.56, -38.38, -6.00, 0.13, -0.12, 1.99, 146.31, -3.44, -174.69, 0.05, 0.96, 0.29, -0.02, 5, 146, 415, 13, 
10104, 157.62, -3.56, -174.62, 0.67, 3.05, -10.16, 1.28, 2.14, -0.42, -0.60, 0.91, -9.74, 4.25, -28.87, -5.37, 0.04, -0.10, 2.36, 157.62, -3.56, -174.62, 0.05, 0.98, 0.19, -0.02, 4, 157, 413, 16, 
10204, 169.56, -3.69, -174.56, 1.88, 2.24, -10.12, 2.51, 1.32, -0.38, -0.63, 0.92, -9.74, 5.25, -23.87, -6.87, 0.09, -0.24, 2.36, 169.56, -3.69, -174.56, 0.05, 0.99, 0.09, -0.03, 4, 169, 408, 18, 
10304, 181.75, -3.81, -174.50, 1.07, -0.87, -9.13, 1.72, -1.81, 0.60, -0.65, 0.93, -9.74, 3.25, -24.37, -5.00, 0.18, -0.27, 2.38, 181.75, -3.81, -174.50, 0.05, 1.00, -0.02, -0.03, 4, 181, 413, 23, 
10404, 194.50, -3.94, -174.31, 2.44, 1.52, -11.67, 3.12, 0.56, -1.94, -0.68, 0.96, -9.73, -0.50, -15.50, -4.69, 0.08, -0.42, 2.29, 194.50, -3.94, -174.31, 0.04, 0.99, -0.13, -0.04, 5, 194, 418, 27, 
10504, 206.31, -3.87, -174.12, 1.15, 1.92, -12.37, 1.83, 0.90, -2.64, -0.67, 1.01, -9.73, -4.37, -18.25, -5.25, 0.05, -0.29, 2.49, 207.69, -3.87, -174.06, 0.04, 0.97, -0.24, -0.05, 4, 206, 420, 18, 
10604, 220.31, -3.87, -174.00, 4.15, 2.10, -9.86, 4.80, 1.06, -0.13, -0.65, 1.03, -9.73, -8.25, -16.00, -5.19, 0.02, -0.12, 2.59, 221.69, -3.81, -173.87, 0.04, 0.93, -0.36, -0.05, 5, 220, 414, 27, 
10704, 234.56, -3.75, -173.81, 2.11, 1.94, -10.16, 2.75, 0.89, -0.43, -0.63, 1.05, -9.72, -8.38, -12.19, -4.00, 0.10, -0.20, 2.50, 235.87, -3.69, -173.75, 0.03, 0.88, -0.47, -0.05, 4, 234, 419, 30, 
10804, 248.62, -3.62, -173.62, 1.06, 1.98, -11.06, 1.68, 0.89, -1.33, -0.62, 1.08, -9.72, -12.88, -10.38, -5.06, 0.12, -0.24, 2.46, 250.00, -3.62, -173.56, 0.03, 0.82, -0.57, -0.06, 5, 248, 418, 27, 
10904, 258.81, -3.62, -173.56, 2.45, 2.64, -12.32, 3.05, 1.54, -2.59, -0.60, 1.10, -9.72, -15.06, -5.00, -3.37, -0.02, 0.05, 1.60, 259.69, -3.50, -173.50, 0.02, 0.77, -0.64, -0.06, 6, 258, 413, 22, 
11004, 265.50, -3.44, -173.50, 1.38, 1.98, -8.14, -1.29, 0.49, 0.02, -0.59, 1.10, -9.72, -15.00, -5.25, -1.75, 0.03, -0.06, 0.84, 266.00, -3.44, -173.50, 0.02, 0.73, -0.68, -0.06, 6, 265, 407, 20, 
11104, 269.19, -3.44, -173.50, 0.35, 0.90, -8.30, -0.91, -0.26, -1.70, -0.59, 1.10, -9.72, -15.50, -3.06, -3.00, -0.01, -0.05, 0.24, 269.31, -3.44, -173.50, 0.02, 0.71, -0.70, -0.06, 6, 269, 407, 24, 
11204, 270.56, -3.37, -173.50, -2.46, 2.08, -7.01, 0.69, 0.03, 0.07, -0.58, 1.09, -9.72, -16.00, -5.37, -1.75, 0.04, -0.02, 0.30, 270.69, -3.37, -173.56, 0.02, 0.70, -0.71, -0.06, 6, 270, 411, 34, 
11304, 272.87, -3.37, -173.56, -1.43, 1.85, -6.66, 4.99, 3.34, -2.62, -0.56, 1.09, -9.72, -15.00, -3.37, -2.75, -0.06, 0.10, 0.62, 273.19, -3.25, -173.50, 0.02, 0.69, -0.73, -0.06, 6, 272, 410, 35, 
11404, 275.69, -3.19, -173.56, -3.64, 1.18, -7.45, -0.42, 0.75, 0.71, -0.56, 1.09, -9.72, -13.88, -3.75, -3.87, 0.02, -0.20, 0.73, 276.12, -3.25, -173.56, 0.02, 0.67, -0.74, -0.06, 7, 275, 421, 18, 
11504, 276.81, -3.19, -173.62, -1.16, 1.67, -9.36, -0.61, 0.59, 0.37, -0.55, 1.08, -9.73, -12.38, -4.75, -1.56, -0.09, -0.05, 0.06, 276.87, -3.19, -173.62, 0.02, 0.66, -0.75, -0.06, 6, 276, 413, 33, 
11604, 276.94, -3.19, -173.62, -2.88, -0.20, -5.93, -2.33, -1.28, 3.79, -0.59, 1.08, -9.72, -12.00, 0.69, -3.00, -0.04, -0.42, -0.08, 276.94, -3.44, -173.62, 0.01, 0.66, -0.75, -0.06, 6, 276, 412, 22, 
11704, 275.94, -3.37, -173.69, -1.40, 3.04, -9.58, -0.82, 1.97, 0.14, -0.58, 1.07, -9.73, -12.50, -8.25, -1.06, -0.08, -0.04, -0.08, 275.87, -3.37, -173.69, 0.01, 0.67, -0.74, -0.06, 7, 275, 412, 38, 
11804, 275.75, -3.37, -173.69, -0.11, 2.06, -9.23, 0.47, 1.00, 0.49, -0.59, 1.07, -9.73, -11.00, -3.06, -1.56, -0.04, -0.05, -0.11, 275.69, -3.44, -173.69, 0.01, 0.67, -0.74, -0.06, 7, 275, 414, 33, 
11904, 275.69, -3.44, -173.75, 0.05, 1.55, -8.24, 0.64, 0.49, 1.49, -0.59, 1.06, -9.73, -12.00, -4.25, -0.50, -0.07, -0.08, -0.04, 275.69, -3.44, -173.69, 0.01, 0.67, -0.74, -0.06, 6, 275, 410, 23, 
12004, 275.62, -3.44, -173.81, 0.29, 2.03, -7.27, 0.89, 0.98, 2.45, -0.59, 1.05, -9.73, -12.38, -2.75, -1.56, -0.10, -0.05, -0.02, 275.62, -3.50, -173.75, 0.01, 0.67, -0.74, -0.06, 7, 275, 413, 25, 
12104, 275.44, -3.44, -173.81, -1.24, 1.06, -7.27, -0.64, 0.01, 2.45, -0.59, 1.04, -9.73, -13.88, -3.87, -1.25, -0.08, -0.09, -0.01, 275.44, -3.50, -173.81, 0.01, 0.67, -0.74, -0.06, 7, 275, 403, 25, 
12204, 275.44, -3.37, -173.81, 1.07, 2.16, -6.23, 1.65, 1.11, 3.49, -0.58, 1.04, -9.73, -15.25, -4.56, -1.56, -0.06, -0.07, 0.00, 275.44, -3.44, -173.81, 0.01, 0.67, -0.74, -0.06, 7, 275, 402, 35, 
12304, 275.56, -3.37, -173.87, 1.30, 1.50, -5.98, 1.88, 0.46, 3.74, -0.58, 1.03, -9.73, -13.88, -3.87, -1.25, -0.09, -0.08, -0.01, 275.56, -3.44, -173.87, 0.01, 0.67, -0.74, -0.06, 7, 275, 406, 23, 
12404, 275.62, -3.37, -173.87, -0.32, 1.23, -6.54, 0.25, 0.19, 3.19, -0.57, 1.04, -9.73, -11.00, -7.50, 0.50, 0.03, 0.08, -0.03, 275.62, -3.37, -173.81, 0.01, 0.67, -0.74, -0.06, 6, 275, 411, 38, 
12504, 275.62, -3.31, -173.94, -1.29, 2.96, -9.16, -0.71, 1.93, 0.57, -0.57, 1.02, -9.73, -11.69, -7.87, 1.69, 0.04, 0.03, -0.11, 275.56, -3.37, -173.94, 0.01, 0.67, -0.74, -0.06, 6, 275, 414, 32, 
12604, 275.56, -3.25, -174.19, -0.41, 1.02, -9.05, 0.14, 0.03, 0.68, -0.56, 0.98, -9.74, -14.19, -7.75, 2.75, 0.03, 0.05, -0.01, 275.56, -3.25, -174.19, 0.01, 0.67, -0.74, -0.06, 7, 275, 415, 36, 
12704, 272.31, -3.19, -174.31, 0.11, 1.12, -9.12, 0.66, 0.15, 0.62, -0.55, 0.96, -9.74, -12.75, -5.56, 2.25, -0.15, 0.17, -2.30, 272.31, -3.19, -174.31, 0.01, 0.70, -0.71, -0.06, 5, 272, 414, 36, 
12804, 253.19, -3.12, -174.37, -2.06, 4.26, -9.21, -1.52, 3.31, 0.52, -0.54, 0.95, -9.74, -14.19, -7.06, 1.37, -0.26, 0.43, -4.39, 253.19, -3.12, -174.37, 0.02, 0.80, -0.60, -0.05, 5, 253, 411, 33, 
12904, 228.12, -2.87, -174.37, -1.67, 7.50, -8.96, -1.17, 6.55, 0.78, -0.50, 0.95, -9.74, -8.06, -9.38, 0.19, -0.38, 0.66, -5.28, 228.12, -2.87, -174.37, 0.03, 0.91, -0.41, -0.04, 4, 228, 420, 20, 
13004, 210.62, -2.87, -174.37, -2.51, 1.65, -9.47, -2.02, 0.69, 0.27, -0.49, 0.95, -9.74, -4.50, -14.50, 0.00, -0.15, 0.30, -2.42, 210.62, -2.87, -174.37, 0.04, 0.96, -0.26, -0.04, 2, 210, 422, 35, 
13104, 198.87, -3.06, -174.31, -0.69, 0.42, -10.29, -0.17, -0.54, -0.55, -0.52, 0.96, -9.74, 2.19, -18.56, 1.19, -0.14, 0.26, -2.30, 197.62, -3.00, -174.31, 0.04, 0.99, -0.15, -0.03, 1, 198, 419, 17, 
13204, 187.50, -2.69, -174.25, 2.06, 3.29, -9.60, 2.54, 2.32, 0.14, -0.47, 0.97, -9.74, 5.19, -18.19, -0.75, -0.05, 0.02, -1.12, 186.87, -2.75, -174.25, 0.05, 1.00, -0.06, -0.03, 1, 187, 424, 46, 
13304, 181.37, -3.06, -174.25, 0.28, 0.54, -10.81, 0.80, -0.44, -1.06, -0.51, 0.98, -9.74, 6.00, -18.25, -0.37, -0.14, 0.22, -1.52, 180.56, -3.00, -174.19, 0.05, 1.00, -0.01, -0.03, 1, 181, 423, 31, 
13404, 173.62, -2.94, -174.25, -1.03, -0.86, -9.45, -0.54, -1.83, 0.29, -0.48, 0.97, -9.74, 8.75, -15.00, 0.00, 0.02, 0.29, -1.04, 173.06, -2.81, -174.25, 0.05, 1.00, 0.06, -0.02, 0, 173, 422, 46, 
13504, 165.94, -2.81, -174.19, -1.02, 2.00, -10.28, -0.55, 1.01, -0.53, -0.47, 0.98, -9.74, 10.50, -11.06, -0.37, -0.05, 0.23, -1.35, 165.19, -2.75, -174.19, 0.05, 0.99, 0.13, -0.02, 1, 165, 426, 33, 
13604, 157.87, -2.87, -174.12, -0.82, 0.59, -9.85, -1.32, 0.93, 0.76, -0.49, 0.99, -9.74, 13.69, -18.69, -0.37, -0.07, 0.20, -1.77, 156.87, -2.87, -174.12, 0.06, 0.98, 0.20, -0.01, 1, 157, 416, 22, 
13704, 150.19, -2.75, -174.06, -0.81, -2.80, -9.86, 0.84, 2.13, 1.34, -0.47, 1.01, -9.74, 14.56, -8.88, -1.50, -0.10, 0.13, -1.37, 149.44, -2.75, -174.00, 0.06, 0.96, 0.26, -0.01, 1, 150, 420, 21, 
13804, 142.87, -2.69, -174.06, -5.62, -1.41, -11.91, 0.48, -5.10, 0.49, -0.47, 0.99, -9.74, 16.50, -7.56, -2.06, -0.05, 0.10, -1.92, 141.81, -2.75, -174.12, 0.06, 0.94, 0.33, -0.01, 2, 142, 414, 11, 
13904, 131.44, -2.75, -174.00, -1.13, 1.19, -10.99, 2.63, -2.82, -0.62, -0.46, 1.02, -9.74, 16.50, -8.25, -0.37, -0.11, 0.26, -1.45, 130.69, -2.69, -173.94, 0.06, 0.91, 0.42, 0.00, 4, 131, 409, 24, 
14004, 123.75, -2.69, -173.94, 0.19, -0.59, -16.05, 0.28, -0.39, 0.65, -0.46, 1.02, -9.74, 15.38, -1.69, -0.37, -0.01, 0.07, -0.96, 123.25, -2.69, -173.94, 0.06, 0.88, 0.47, 0.00, 6, 123, 410, 35, 
14104, 118.19, -2.69, -174.06, -0.98, -2.26, -11.03, 0.25, -0.15, 1.46, -0.46, 0.99, -9.74, 18.37, 3.56, 0.00, 0.07, 0.08, -0.95, 117.69, -2.69, -174.12, 0.06, 0.85, 0.52, 0.01, 7, 118, 409, 31, 
14204, 114.69, -2.75, -174.37, 0.28, -1.91, -8.62, 0.75, -2.87, 1.12, -0.46, 0.95, -9.74, 18.50, 2.69, 0.19, -0.04, 0.14, -0.52, 114.44, -2.69, -174.37, 0.05, 0.84, 0.54, 0.01, 8, 114, 403, 40, 
14304, 113.06, -2.75, -174.31, -0.33, 0.60, -8.65, 0.13, -0.35, 1.09, -0.47, 0.96, -9.74, 17.06, 0.06, -0.37, -0.06, 0.02, -0.24, 112.94, -2.75, -174.31, 0.05, 0.83, 0.55, 0.01, 8, 113, 403, 44, 
14404, 112.06, -2.75, -174.25, -0.21, -0.23, -9.14, 0.25, -1.21, 0.60, -0.48, 0.97, -9.74, 18.00, 2.69, -1.50, -0.04, -0.08, -0.13, 112.00, -2.75, -174.25, 0.06, 0.83, 0.56, 0.01, 8, 112, 402, 30, 
14504, 111.56, -2.81, -174.25, -0.29, 0.00, -9.85, 0.19, -0.97, -0.10, -0.48, 0.96, -9.74, 17.25, 3.50, -0.19, 0.09, 0.00, -0.05, 111.56, -2.81, -174.31, 0.05, 0.83, 0.56, 0.01, 8, 111, 401, 28, 
14604, 111.31, -2.81, -174.37, -0.07, -1.24, -10.13, 0.41, -2.20, -0.38, -0.48, 0.95, -9.74, 16.25, 3.50, -1.75, 0.16, 0.13, -0.02, 111.31, -2.75, -174.44, 0.05, 0.82, 0.56, 0.01, 8, 111, 397, 49, 
14704, 110.00, -2.75, -174.44, -1.17, -0.83, -8.08, -0.70, -1.78, 1.66, -0.47, 0.94, -9.74, 14.56, 2.00, -1.75, 0.04, 0.01, -0.86, 109.50, -2.75, -174.50, 0.05, 0.82, 0.58, 0.01, 8, 110, 391, 51, 
14804, 99.94, -2.75, -174.37, -0.58, 1.58, -8.76, -0.11, 0.62, 0.98, -0.47, 0.95, -9.74, 14.19, 4.25, -2.25, -0.19, 0.36, -2.62, 98.50, -2.69, -174.31, 0.05, 0.76, 0.65, 0.01, 7, 99, 406, 44, 
14904, 84.44, -2.69, -174.00, -0.35, 3.18, -9.95, 0.10, 2.16, -0.20, -0.46, 1.02, -9.74, 13.25, 7.56, -2.69, -0.24, 0.26, -3.00, 82.75, -2.69, -173.94, 0.05, 0.66, 0.75, 0.02, 7, 84, 398, 52, 
15004, 65.00, -2.94, -173.87, -1.71, 1.05, -6.08, -1.21, 0.01, 3.65, -0.50, 1.04, -9.73, 13.69, 12.88, 2.00, -0.27, 0.33, -4.39, 62.69, -2.75, -173.75, 0.05, 0.52, 0.85, 0.03, 8, 65, 424, 51, 
15104, 58.63, -2.25, -173.94, 3.03, 3.65, -9.06, 3.42, 2.62, 0.67, -0.39, 1.02, -9.74, 11.75, 5.00, 3.75, -0.05, 0.13, 0.29, 58.81, -2.37, -173.94, 0.04, 0.49, 0.87, 0.04, 8, 58, 394, 30, 
15204, 63.69, -2.31, -174.06, 1.02, 3.29, -7.65, 1.42, 2.29, 2.09, -0.40, 1.00, -9.74, 8.69, 9.06, -1.06, 0.01, -0.08, 1.76, 63.69, -2.31, -174.06, 0.05, 0.53, 0.84, 0.03, 8, 63, 400, 44, 
15304, 75.56, -2.31, -174.25, 2.38, 3.65, -7.86, 2.79, 2.67, 1.88, -0.40, 0.97, -9.74, 11.06, 7.25, -1.19, 0.19, 0.00, 2.62, 75.56, -2.31, -174.25, 0.05, 0.62, 0.78, 0.03, 7, 75, 399, 47, 
15470, 99.25, -2.50, -174.62, -1.47, 2.12, -9.23, 6.06, 2.91, -2.70, -0.43, 0.92, -9.75, 14.25, 2.87, -2.75, -0.01, -0.22, 2.61, 100.69, -2.50, -174.56, 0.05, 0.77, 0.64, 0.01, 116, 99, 409, 31, 
15504, 105.31, -2.62, -174.56, 0.04, 5.79, -12.51, 0.49, 4.87, -2.75, -0.45, 0.92, -9.75, 14.69, -2.50, -3.06, 0.09, -0.36, 2.79, 105.31, -2.62, -174.56, 0.05, 0.79, 0.61, 0.01, 5, 105, 338, 331, 
15604, 120.87, -2.69, -174.75, 4.02, 5.52, -10.78, 4.48, 4.63, -1.02, -0.46, 0.88, -9.75, 15.19, -3.37, -3.00, 0.19, -0.04, 3.10, 120.87, -2.69, -174.75, 0.05, 0.87, 0.49, 0.00, 6, 120, 409, 24, 
15704, 134.87, -3.06, -174.87, 0.97, 2.60, -11.31, 1.49, 1.73, -1.56, -0.52, 0.87, -9.75, 12.69, -7.56, -3.69, 0.12, -0.23, 2.33, 136.12, -3.06, -174.87, 0.05, 0.93, 0.37, -0.01, 5, 134, 410, 38, 
15804, 150.06, -3.25, -174.94, -0.89, 2.09, -9.14, -0.33, 1.22, 0.60, -0.55, 0.86, -9.75, 10.00, -10.88, -3.75, 0.12, -0.20, 2.66, 151.50, -3.19, -174.87, 0.05, 0.97, 0.25, -0.02, 5, 150, 416, 24, 
15904, 164.00, -3.37, -174.81, -0.90, 3.13, -10.22, -0.31, 2.24, -0.47, -0.59, 0.88, -9.74, 6.75, -15.00, -4.25, 0.07, -0.30, 2.09, 165.12, -3.44, -174.75, 0.05, 0.99, 0.13, -0.02, 4, 164, 59, 14, 
16004, 175.37, -3.56, -174.94, -0.19, 1.06, -9.82, 0.42, 0.19, -0.07, -0.62, 0.86, -9.74, 2.87, -16.00, -5.75, 0.08, -0.31, 2.38, 176.69, -3.62, -174.87, 0.05, 1.00, 0.03, -0.03, 4, 175, 417, 16, 
16104, 187.19, -3.75, -174.75, 0.46, -0.15, -8.59, 1.10, -1.03, 1.15, -0.64, 0.88, -9.74, -0.19, -15.00, -6.25, 0.19, -0.12, 2.09, 188.31, -3.69, -174.75, 0.04, 1.00, -0.07, -0.04, 5, 187, 406, 27, 
16204, 198.00, -3.87, -174.62, 3.30, 0.18, -10.93, 3.97, -0.72, -1.19, -0.66, 0.91, -9.74, -4.87, -15.38, -4.69, 0.09, -0.12, 1.86, 199.00, -3.87, -174.62, 0.04, 0.98, -0.17, -0.04, 5, 198, 412, 29, 
16304, 208.69, -3.94, -174.62, -1.13, -0.82, -9.59, 3.14, 0.73, -0.16, -0.66, 0.92, -9.74, -6.00, -15.75, -3.56, 0.02, -0.04, 1.91, 209.75, -3.87, -174.56, 0.04, 0.96, -0.26, -0.05, 6, 208, 413, 37, 
16404, 218.87, -4.00, -174.44, 4.02, -0.03, -9.80, -2.25, -0.03, 2.53, -0.68, 0.94, -9.73, -8.75, -12.56, -4.75, 0.17, -0.07, 2.09, 220.00, -3.94, -174.44, 0.03, 0.94, -0.34, -0.05, 6, 218, 406, 25, 
16504, 228.50, -4.06, -174.31, -0.77, -2.07, -8.73, 0.66, -0.29, 1.17, -0.68, 0.96, -9.73, -11.69, -11.06, -6.69, 0.15, 0.00, 1.74, 229.44, -3.94, -174.31, 0.03, 0.91, -0.42, -0.05, 6, 228, 414, 24, 
16604, 237.94, -4.06, -174.19, -3.19, 1.17, -11.30, 4.34, -1.10, -1.49, -0.69, 0.97, -9.73, -13.56, -8.25, -5.87, 0.15, -0.05, 1.48, 238.75, -4.00, -174.25, 0.03, 0.87, -0.49, -0.06, 7, 237, 406, 39, 
16704, 245.94, -4.06, -174.06, 0.11, -1.49, -12.30, -1.74, -1.39, 0.15, -0.68, 0.99, -9.73, -13.56, -4.69, -7.00, 0.15, 0.04, 1.41, 246.75, -4.00, -174.12, 0.02, 0.83, -0.55, -0.06, 7, 245, 413, 25, 
16804, 253.44, -4.06, -174.06, -2.13, 1.81, -9.79, -1.43, 0.79, -0.06, -0.68, 1.00, -9.73, -14.06, -4.69, -7.00, 0.15, -0.02, 1.45, 254.25, -4.00, -174.06, 0.02, 0.80, -0.60, -0.06, 7, 253, 406, 35, 
16904, 260.69, -4.06, -174.00, -4.93, -1.16, -6.67, -4.23, -2.18, 3.05, -0.69, 1.02, -9.72, -12.69, -1.00, -8.19, 0.06, -0.00, 1.38, 261.44, -4.00, -174.00, 0.02, 0.76, -0.65, -0.06, 7, 260, 410, 36, 
17004, 267.62, -4.06, -173.94, 0.02, -0.27, -8.51, 0.72, -1.30, 1.21, -0.70, 1.04, -9.72, -13.06, -2.06, -5.69, 0.01, -0.16, 1.46, 268.44, -4.06, -173.87, 0.01, 0.72, -0.70, -0.06, 8, 267, 408, 42, 
17104, 274.87, -4.12, -173.81, -3.36, -0.87, -6.58, -2.64, -1.92, 3.13, -0.72, 1.05, -9.72, -12.75, -1.56, -10.25, 0.08, -0.20, 1.28, 275.56, -4.19, -173.75, 0.01, 0.67, -0.74, -0.06, 7, 274, 410, 42, 
17204, 281.94, -4.25, -173.62, 1.00, 2.06, -8.86, 1.72, 0.98, 0.85, -0.73, 1.07, -9.71, -11.56, -1.06, -12.06, 0.13, -0.16, 1.21, 282.62, -4.25, -173.62, 0.01, 0.62, -0.78, -0.07, 7, 281, 406, 44, 
17304, 286.37, -4.31, -173.69, -2.81, 4.10, -11.84, -2.07, 3.03, -2.12, -0.74, 1.06, -9.72, -10.06, 0.37, -12.50, 0.20, 0.05, 0.70, 286.75, -4.25, -173.81, 0.00, 0.59, -0.80, -0.07, 8, 286, 398, 48, 
17404, 288.87, -4.19, -173.69, -1.86, 2.71, -11.65, -1.14, 1.63, -1.93, -0.71, 1.07, -9.72, -10.69, -0.56, -10.19, -0.07, 0.07, 0.29, 289.00, -4.12, -173.62, 0.00, 0.58, -0.81, -0.07, 8, 288, 407, 39, 
17504, 290.19, -4.12, -173.62, 1.00, 3.91, -11.19, 1.70, 2.83, -1.47, -0.70, 1.08, -9.72, -12.50, -1.87, -10.56, -0.09, -0.07, 0.17, 290.25, -4.12, -173.56, 0.00, 0.57, -0.82, -0.07, 8, 290, 411, 43, 
17604, 290.81, -4.12, -173.62, 0.75, 1.07, -7.36, 1.46, -0.01, 2.35, -0.70, 1.08, -9.72, -12.69, -5.19, -9.50, -0.18, -0.07, -0.01, 290.81, -4.12, -173.50, 0.00, 0.57, -0.82, -0.07, 8, 290, 404, 35, 
17704, 290.87, -4.12, -173.62, -0.91, 3.05, -6.10, -0.19, 1.97, 3.62, -0.71, 1.07, -9.72, -14.00, -7.00, -5.00, 0.03, 0.08, -0.03, 290.87, -4.19, -173.56, 0.00, 0.57, -0.82, -0.07, 8, 290, 403, 42, 
17804, 291.06, -4.12, -173.69, 3.21, 2.41, -6.24, 3.92, 1.34, 3.47, -0.71, 1.07, -9.72, -15.50, -6.19, -4.37, 0.15, 0.13, 0.10, 291.25, -4.19, -173.69, 0.00, 0.56, -0.82, -0.07, 9, 291, 405, 44, 
17904, 291.69, -4.06, -173.81, -1.26, 3.33, -13.85, -0.56, 2.28, -4.13, -0.70, 1.05, -9.72, -20.06, -5.87, -6.00, -0.09, 0.10, -0.01, 291.69, -4.06, -173.81, 0.00, 0.56, -0.83, -0.06, 9, 291, 407, 31, 
18004, 291.44, -4.06, -173.87, -1.45, 1.36, -8.03, -0.75, 0.32, 1.69, -0.70, 1.03, -9.72, -19.25, -7.00, 3.56, 0.02, 0.09, -0.09, 291.44, -4.06, -173.87, 0.00, 0.56, -0.82, -0.06, 8, 291, 406, 44, 
18104, 291.44, -4.12, -174.06, -1.20, 1.27, -6.56, -0.48, 0.27, 3.16, -0.71, 1.00, -9.72, -22.25, -4.06, 0.50, 0.09, 0.02, 0.01, 291.44, -4.12, -174.06, -0.00, 0.56, -0.82, -0.06, 8, 291, 405, 28, 
18204, 290.62, -4.12, -174.12, -0.93, 1.63, -5.38, -0.22, 0.64, 4.34, -0.71, 0.99, -9.73, -21.87, -4.06, 3.19, 0.04, -0.04, 0.05, 290.62, -4.12, -174.12, -0.00, 0.57, -0.82, -0.06, 8, 290, 406, 43, 
18304, 290.75, -4.12, -174.12, -1.74, 1.75, -7.58, -1.03, 0.75, 2.15, -0.71, 0.99, -9.73, -21.87, -0.19, 2.19, 0.08, 0.05, 0.10, 290.75, -4.12, -174.12, -0.00, 0.57, -0.82, -0.06, 8, 290, 408, 35, 
18404, 290.81, -4.19, -174.12, -1.81, 2.69, -7.79, -1.09, 1.71, 1.94, -0.71, 0.98, -9.73, -22.50, -5.69, 3.50, 0.13, 0.05, 0.06, 290.81, -4.12, -174.19, -0.00, 0.57, -0.82, -0.06, 7, 290, 399, 39, 
18504, 290.87, -4.19, -174.19, -1.72, 0.53, -5.01, -1.02, -0.42, 4.71, -0.70, 0.96, -9.73, -25.37, -5.25, 7.25, 0.26, 0.22, 0.05, 290.94, -4.06, -174.31, -0.00, 0.57, -0.82, -0.06, 7, 290, 405, 44, 
18604, 291.06, -4.12, -174.25, 0.02, -1.71, -8.37, 0.03, 1.96, 2.54, -0.69, 0.96, -9.73, -23.19, -4.19, 7.25, 0.11, 0.21, 0.07, 291.06, -4.06, -174.31, -0.00, 0.56, -0.82, -0.06, 7, 291, 398, 0, 
18704, 291.06, -4.06, -174.31, -1.81, -0.66, -12.66, 0.34, 0.57, 3.35, -0.68, 0.95, -9.73, -23.19, -1.69, 5.50, 0.06, 0.13, -0.01, 291.06, -4.00, -174.37, -0.00, 0.56, -0.82, -0.06, 7, 291, 400, 33, 
18804, 291.06, -4.00, -174.31, -0.53, 1.34, -8.90, 0.15, 0.37, 0.83, -0.67, 0.95, -9.73, -23.56, -2.37, 11.25, 0.02, 0.12, 0.06, 291.06, -3.94, -174.31, -0.00, 0.56, -0.82, -0.06, 7, 291, 395, 25, 
18904, 291.37, -3.94, -174.31, -0.31, 1.37, -9.26, 0.36, 0.41, 0.46, -0.66, 0.96, -9.73, -22.87, 4.19, 11.69, 0.03, 0.12, 0.07, 291.37, -3.87, -174.31, -0.00, 0.56, -0.82, -0.06, 6, 291, 395, 24, 
19004, 291.37, -3.87, -174.37, 0.06, -0.83, -9.27, 0.73, -1.78, 0.46, -0.66, 0.95, -9.73, -23.19, -5.00, 13.25, -0.03, 0.12, 0.07, 291.44, -3.81, -174.37, -0.00, 0.56, -0.82, -0.06, 6, 291, 393, 35, 
19104, 291.31, -3.87, -174.37, 1.26, 0.40, -7.31, 1.93, -0.54, 2.42, -0.66, 0.95, -9.73, -24.25, -2.69, 14.75, 0.08, 0.23, 0.02, 291.31, -3.75, -174.44, -0.00, 0.56, -0.82, -0.06, 6, 291, 399, 28, 
19204, 290.94, -3.81, -174.37, -0.39, -0.83, -9.62, 0.25, -1.79, 0.10, -0.65, 0.95, -9.73, -24.69, -3.56, 16.00, 0.09, 0.15, -0.13, 290.81, -3.75, -174.37, 0.00, 0.57, -0.82, -0.06, 6, 290, 398, 31, 
19304, 291.06, -3.69, -174.31, -1.03, 1.04, -10.23, -0.39, 0.07, -0.49, -0.63, 0.96, -9.73, -24.25, -1.00, 15.69, 0.06, 0.10, 0.13, 291.12, -3.62, -174.31, 0.00, 0.56, -0.82, -0.06, 6, 291, 395, 32, 
