Millis,Ori.x,Ori.y,Ori.z,Acc.x,Acc.y,Acc.z,LAcc.x,LAcc.y,LAcc.z,Grav.x,Grav.y,Grav.z,Mag.x,Mag.y,Mag.z,Gyro.x,Gyro.y,Gyro.z,Euler.x,Euler.y,Euler.z,Quat.w,Quat.x,Quat.y,Quat.z,Speed,Direction,VoltageIn,VoltageEngine
9704, 127.37, -3.25, -174.06, -0.87, 1.51, -7.71, -0.30, 0.50, 2.01, -0.56, 1.00, -9.73, 4.00, -56.19, -6.75, 0.14, 0.06, 0.01, 127.37, -3.25, -174.06, 0.06, 0.89, 0.44, -0.00, 4, 127, 409, 20, 
9804, 127.19, -3.19, -174.06, -1.39, 2.41, -7.32, -0.84, 1.41, 2.41, -0.55, 1.00, -9.73, 2.00, -58.69, -7.75, 0.14, -0.07, 0.05, 127.19, -3.19, -174.06, 0.06, 0.89, 0.44, -0.00, 5, 127, 413, 17, 
9904, 127.12, -3.19, -174.12, 0.08, 0.74, -9.68, 0.62, -0.24, 0.05, -0.54, 0.99, -9.74, -0.06, -60.38, -5.87, -0.05, -0.02, -0.01, 127.12, -3.19, -174.12, 0.06, 0.89, 0.44, -0.00, 4, 127, 418, 17, 
10004, 127.00, -3.25, -174.06, -0.27, 1.77, -7.79, 0.28, 0.77, 1.94, -0.55, 1.00, -9.73, -2.69, -57.00, -6.06, 0.09, 0.08, -0.03, 127.00, -3.25, -174.06, 0.06, 0.89, 0.45, -0.00, 5, 127, 411, 16, 
10104, 127.06, -3.12, -174.19, -0.54, 1.22, -6.14, 0.00, 0.23, 3.59, -0.54, 0.98, -9.74, -4.00, -57.50, -8.25, 0.13, -0.05, 0.06, 127.06, -3.12, -174.19, 0.06, 0.89, 0.44, -0.00, 5, 127, 411, 20, 
10204, 126.94, -3.06, -174.25, 1.46, 0.38, -7.87, 1.99, -0.59, 1.87, -0.53, 0.97, -9.74, -5.50, -58.06, -8.19, -0.05, 0.04, -0.07, 126.94, -3.06, -174.25, 0.06, 0.89, 0.45, -0.00, 5, 126, 409, 16, 
10304, 127.00, -3.06, -174.44, -1.99, 0.85, -6.39, -1.46, -0.09, 3.35, -0.52, 0.94, -9.74, -5.19, -57.19, -9.06, 0.02, 0.05, -0.00, 127.00, -3.06, -174.44, 0.06, 0.89, 0.45, -0.00, 5, 127, 402, 23, 
10404, 126.94, -3.06, -174.37, -1.47, 1.71, -10.42, -0.94, 0.75, -0.67, -0.53, 0.96, -9.74, -6.56, -61.50, -8.69, -0.05, -0.02, 0.01, 127.00, -3.12, -174.31, 0.06, 0.89, 0.45, -0.00, 5, 126, 409, 21, 
10504, 126.94, -2.94, -174.37, -1.45, 0.84, -12.79, -0.93, -0.11, -3.04, -0.52, 0.95, -9.74, -7.06, -61.00, -6.75, -0.09, -0.18, -0.03, 126.94, -3.00, -174.31, 0.06, 0.89, 0.45, -0.00, 5, 126, 404, 21, 
10604, 127.06, -2.94, -174.50, -1.47, 1.49, -11.92, -0.97, 0.55, -2.17, -0.50, 0.93, -9.74, -6.06, -63.56, -7.00, -0.07, -0.01, 0.01, 127.06, -2.94, -174.50, 0.05, 0.89, 0.44, -0.00, 5, 127, 412, 26, 
10704, 127.12, -2.94, -174.44, -0.79, 0.80, -11.95, -0.28, -0.13, -2.20, -0.50, 0.94, -9.74, -8.69, -62.88, -8.00, 0.03, 0.03, -0.02, 127.06, -2.87, -174.44, 0.05, 0.89, 0.44, -0.00, 5, 127, 414, 18, 
10804, 127.19, -2.94, -174.37, -0.72, 0.96, -8.33, -0.22, 0.01, 1.41, -0.50, 0.94, -9.74, -6.75, -60.69, -7.25, 0.07, 0.01, -0.02, 127.19, -2.94, -174.44, 0.05, 0.89, 0.44, -0.00, 6, 127, 410, 20, 
10904, 127.25, -2.75, -174.62, -1.37, 1.74, -13.00, 0.92, 1.08, 0.06, -0.46, 0.92, -9.75, -4.56, -59.25, -8.00, -0.10, 0.09, 0.05, 127.25, -2.69, -174.56, 0.05, 0.89, 0.44, -0.00, 5, 127, 405, 21, 
11004, 127.12, -2.75, -174.75, 0.94, 1.13, -6.82, 0.33, -0.48, -1.39, -0.47, 0.90, -9.75, -6.50, -61.00, -8.25, -0.06, -0.03, -0.08, 127.06, -2.75, -174.69, 0.05, 0.89, 0.44, -0.00, 5, 127, 407, 22, 
11104, 127.12, -2.75, -174.62, -1.66, 2.48, -7.93, 1.94, -1.19, 0.88, -0.46, 0.89, -9.75, -7.56, -64.25, -7.56, 0.09, 0.06, 0.02, 127.12, -2.69, -174.69, 0.05, 0.89, 0.44, -0.00, 5, 127, 402, 25, 
11204, 127.31, -2.81, -174.56, -1.24, 2.25, -6.61, 0.65, 1.04, 0.72, -0.48, 0.92, -9.75, -5.00, -62.50, -7.37, -0.02, 0.07, -0.07, 127.25, -2.81, -174.56, 0.05, 0.89, 0.44, -0.00, 5, 127, 408, 25, 
11304, 127.37, -2.75, -174.56, -1.60, 2.32, -6.69, 1.86, 1.65, -3.31, -0.48, 0.93, -9.75, -4.56, -63.00, -8.88, -0.14, -0.13, 0.07, 127.44, -2.81, -174.50, 0.05, 0.90, 0.44, -0.00, 6, 127, 393, 22, 
11404, 131.50, -2.69, -174.62, 1.55, 2.29, -8.06, 0.86, 0.39, -0.77, -0.47, 0.91, -9.75, -6.37, -62.69, -8.88, 0.04, -0.17, 1.18, 132.12, -2.75, -174.62, 0.05, 0.91, 0.40, -0.00, 5, 131, 401, 23, 
11504, 138.81, -2.75, -174.69, -1.05, 0.49, -8.72, -0.57, -0.40, 1.02, -0.47, 0.89, -9.75, -4.87, -61.56, -9.69, 0.18, -0.16, 1.60, 139.69, -2.75, -174.75, 0.05, 0.94, 0.34, -0.01, 5, 138, 409, 22, 
11604, 147.50, -2.94, -174.69, -0.64, 3.10, -9.02, -0.13, 2.20, 0.73, -0.50, 0.89, -9.75, -3.87, -51.50, -7.87, 0.15, -0.13, 1.87, 148.50, -2.94, -174.69, 0.05, 0.96, 0.27, -0.01, 5, 147, 407, 21, 
11704, 157.69, -2.94, -174.81, 0.21, 4.33, -13.76, 0.72, 3.45, -4.00, -0.52, 0.90, -9.75, -5.06, -37.75, -7.69, -0.10, -0.39, 2.03, 158.81, -3.06, -174.69, 0.05, 0.98, 0.18, -0.02, 4, 157, 409, 15, 
11804, 168.81, -3.19, -174.81, 3.14, 2.26, -8.69, 3.69, 1.38, 1.06, -0.54, 0.88, -9.75, 2.75, -29.06, -7.56, 0.03, -0.14, 2.25, 170.06, -3.12, -174.75, 0.05, 0.99, 0.09, -0.02, 4, 168, 398, 15, 
11904, 181.12, -3.44, -174.81, 0.48, 0.15, -9.04, 1.07, -0.72, 0.70, -0.59, 0.88, -9.74, 5.00, -26.00, -8.75, 0.18, -0.13, 2.30, 182.37, -3.37, -174.81, 0.04, 1.00, -0.02, -0.03, 4, 181, 407, 8, 
12004, 193.50, -3.69, -174.62, -0.40, -0.25, -8.02, 0.22, -1.16, 1.72, -0.63, 0.91, -9.74, 0.69, -23.00, -6.25, 0.13, -0.20, 2.42, 194.87, -3.69, -174.62, 0.04, 0.99, -0.13, -0.04, 4, 193, 402, 25, 
12104, 206.56, -3.87, -174.56, 4.59, 0.95, -7.02, 5.26, 0.02, 2.71, -0.66, 0.92, -9.74, -1.00, -19.19, -7.25, -0.17, -0.41, 2.28, 207.81, -3.94, -174.37, 0.04, 0.97, -0.24, -0.05, 4, 206, 414, 23, 
12204, 220.12, -3.94, -174.37, 1.53, 3.45, -8.22, 2.21, 2.49, 1.50, -0.67, 0.95, -9.73, -2.56, -14.19, -7.06, 0.05, -0.36, 2.68, 221.56, -4.00, -174.25, 0.03, 0.93, -0.35, -0.05, 5, 220, 410, 18, 
12304, 234.50, -4.00, -174.06, -1.88, 0.90, -9.59, -1.19, -0.09, 0.13, -0.69, 1.00, -9.73, -7.25, -11.38, -6.56, 0.08, -0.24, 2.95, 236.06, -4.00, -174.00, 0.03, 0.88, -0.47, -0.06, 5, 234, 411, 28, 
12404, 249.06, -4.06, -173.81, -0.54, -2.05, -7.70, 0.15, -3.10, 2.02, -0.70, 1.04, -9.72, -10.00, -12.69, -7.37, 0.23, -0.12, 2.63, 250.50, -4.06, -173.81, 0.02, 0.81, -0.58, -0.06, 5, 249, 412, 19, 
12504, 263.12, -4.06, -173.44, -0.33, -1.24, -8.62, 0.36, -2.36, 1.09, -0.70, 1.11, -9.71, -13.19, -8.25, -4.06, 0.12, -0.25, 2.59, 263.12, -4.06, -173.44, 0.02, 0.74, -0.67, -0.06, 5, 263, 406, 19, 
12604, 273.00, -3.94, -173.31, -3.90, -0.29, -6.32, -3.22, -1.43, 3.39, -0.67, 1.13, -9.71, -15.69, -6.19, -3.75, 0.14, -0.06, 1.72, 273.00, -3.94, -173.31, 0.01, 0.68, -0.73, -0.07, 6, 273, 410, 31, 
12704, 279.44, -3.75, -173.25, -0.91, 1.58, -9.37, -0.27, 0.43, 0.34, -0.64, 1.14, -9.71, -15.00, -3.00, -4.06, 0.04, -0.15, 0.74, 279.44, -3.75, -173.25, 0.01, 0.64, -0.76, -0.07, 6, 279, 400, 20, 
12804, 282.81, -3.69, -173.25, -0.56, 3.88, -13.61, 0.06, 2.74, -3.89, -0.63, 1.14, -9.71, -18.25, -2.75, -5.56, -0.17, 0.01, 0.27, 282.81, -3.69, -173.25, 0.01, 0.62, -0.78, -0.07, 7, 282, 399, 29, 
12904, 284.37, -3.69, -173.31, -2.45, 2.20, -10.39, -1.82, 1.07, -0.67, -0.63, 1.13, -9.72, -16.37, -4.19, -3.75, -0.13, 0.00, 0.30, 284.37, -3.69, -173.31, 0.01, 0.61, -0.79, -0.07, 6, 284, 417, 33, 
13004, 287.06, -3.62, -173.37, 2.91, 4.45, -13.01, 3.53, 3.32, -3.28, -0.61, 1.12, -9.72, -15.19, -2.50, -4.69, -0.03, -0.03, 0.77, 287.50, -3.56, -173.37, 0.01, 0.59, -0.80, -0.07, 6, 287, 408, 26, 
13104, 289.87, -3.56, -173.37, -1.12, 4.22, -13.05, -0.52, 3.09, -3.33, -0.60, 1.12, -9.72, -14.00, -3.19, -4.56, 0.00, 0.09, 0.49, 290.12, -3.50, -173.37, 0.01, 0.57, -0.82, -0.06, 6, 289, 420, 41, 
13204, 290.44, -3.50, -173.50, 0.33, 2.70, -11.58, 0.93, 1.59, -1.86, -0.60, 1.11, -9.72, -12.50, -3.69, -4.69, -0.04, 0.04, 0.14, 290.50, -3.50, -173.44, 0.01, 0.57, -0.82, -0.06, 7, 290, 410, 41, 
13304, 290.25, -3.69, -173.50, 1.69, 2.63, -13.08, 2.32, 1.51, -3.35, -0.63, 1.11, -9.72, -12.50, -2.87, -4.06, -0.21, 0.12, -0.38, 290.00, -3.69, -173.44, 0.01, 0.57, -0.82, -0.07, 6, 290, 404, 26, 
13404, 289.31, -3.69, -173.44, -1.17, 3.62, -10.31, -0.54, 2.50, -0.59, -0.63, 1.11, -9.72, -12.06, -2.06, -4.50, -0.00, 0.05, 0.11, 289.37, -3.62, -173.44, 0.01, 0.58, -0.81, -0.07, 6, 289, 410, 30, 
13504, 289.25, -3.75, -173.44, -1.60, 2.98, -10.14, -0.96, 1.87, -0.41, -0.64, 1.11, -9.72, -11.38, 1.75, -3.19, -0.01, -0.01, -0.04, 289.25, -3.75, -173.44, 0.01, 0.58, -0.81, -0.07, 7, 289, 409, 30, 
13604, 289.00, -3.75, -173.50, -0.66, 3.68, -8.46, 0.17, 0.46, 1.14, -0.64, 1.10, -9.72, -11.38, -0.75, -2.75, 0.04, 0.04, -0.08, 288.94, -3.75, -173.50, 0.01, 0.58, -0.81, -0.07, 7, 289, 405, 38, 
13704, 288.87, -3.75, -173.50, -0.49, 3.25, -8.35, -0.20, -0.14, 1.93, -0.63, 1.09, -9.72, -13.25, -6.50, -1.19, -0.00, 0.12, -0.13, 288.81, -3.69, -173.56, 0.01, 0.58, -0.81, -0.06, 7, 288, 407, 33, 
13804, 288.87, -3.75, -173.56, -0.56, 2.45, -7.02, -0.69, 2.24, -0.52, -0.64, 1.09, -9.72, -15.06, -8.25, -3.50, -0.02, 0.04, -0.05, 288.81, -3.75, -173.56, 0.01, 0.58, -0.81, -0.06, 6, 288, 408, 32, 
13904, 289.00, -3.69, -173.62, -0.18, 2.98, -4.38, 0.37, 1.48, -2.75, -0.63, 1.09, -9.72, -15.06, -6.06, -2.19, -0.06, -0.01, 0.07, 289.06, -3.69, -173.56, 0.01, 0.58, -0.81, -0.06, 6, 289, 403, 24, 
14004, 289.12, -3.69, -173.56, -2.00, 2.34, -5.68, -0.75, 1.78, 2.04, -0.62, 1.08, -9.72, -12.50, -5.69, -1.06, 0.05, 0.04, 0.04, 289.12, -3.62, -173.62, 0.01, 0.58, -0.81, -0.06, 7, 289, 402, 32, 
14104, 289.12, -3.62, -173.56, -1.20, 1.77, -7.65, -0.57, 0.68, 2.06, -0.61, 1.06, -9.72, -10.00, -5.37, -0.25, 0.26, 0.03, 0.18, 289.25, -3.56, -173.75, 0.01, 0.58, -0.81, -0.06, 7, 289, 412, 38, 
14204, 289.06, -3.56, -173.81, -1.04, 2.71, -7.84, -0.43, 1.66, 1.88, -0.61, 1.04, -9.73, -11.75, -3.19, 0.00, 0.09, -0.05, 0.02, 289.06, -3.56, -173.81, 0.01, 0.58, -0.81, -0.06, 6, 289, 413, 27, 
14304, 289.12, -3.37, -174.00, -1.25, 1.90, -7.15, -0.67, 0.88, 2.58, -0.58, 1.00, -9.73, -11.38, -9.38, 1.50, 0.05, 0.01, 0.02, 289.12, -3.37, -174.06, 0.01, 0.58, -0.81, -0.06, 7, 289, 411, 23, 
14404, 281.06, -3.56, -174.19, -7.82, 5.57, -7.45, -7.21, 4.58, 2.28, -0.60, 1.00, -9.73, -14.25, -7.50, 2.69, -0.38, 0.52, -4.26, 278.69, -3.50, -174.12, 0.01, 0.65, -0.76, -0.06, 5, 281, 395, 37, 
14504, 256.87, -3.37, -174.50, -3.89, 3.84, -7.53, -3.31, 2.91, 2.21, -0.59, 0.94, -9.74, -13.00, -12.06, 1.69, -0.32, 0.32, -4.67, 254.37, -3.44, -174.44, 0.02, 0.80, -0.60, -0.05, 5, 256, 410, 37, 
14604, 228.87, -3.00, -174.50, -1.74, 2.51, -10.05, -1.22, 1.58, -0.30, -0.51, 0.93, -9.74, -7.75, -17.19, 1.19, -0.24, 0.36, -4.54, 226.44, -3.06, -174.50, 0.03, 0.92, -0.39, -0.04, 3, 228, 410, 12, 
14704, 212.69, -2.87, -174.62, -2.55, -2.25, -10.43, -2.05, -3.15, -0.68, -0.49, 0.90, -9.75, -1.56, -16.50, -1.37, -0.08, 0.27, -2.48, 211.31, -2.87, -174.69, 0.04, 0.96, -0.27, -0.04, 1, 212, 409, 11, 
14804, 197.81, -2.69, -174.50, 4.69, 5.11, -8.79, 5.16, 4.19, 0.96, -0.46, 0.92, -9.75, 4.75, -22.00, -1.25, -0.01, -0.09, -2.12, 196.69, -2.81, -174.56, 0.04, 0.99, -0.15, -0.03, 1, 197, 418, 22, 
14904, 187.62, -2.87, -174.56, -0.18, 0.92, -9.52, 0.31, 0.00, 0.22, -0.50, 0.91, -9.75, 10.75, -15.19, -4.00, -0.09, 0.11, -1.66, 186.75, -2.81, -174.56, 0.05, 1.00, -0.06, -0.03, 1, 187, 417, 27, 
15004, 179.56, -2.75, -174.62, 0.35, 3.49, -9.16, 0.83, 2.57, 0.58, -0.47, 0.91, -9.75, 11.56, -22.19, -3.19, -0.14, 0.09, -1.69, 178.69, -2.75, -174.56, 0.05, 1.00, 0.01, -0.02, 1, 179, 412, 7, 
15104, 174.69, -2.56, -174.62, -2.52, -1.78, -9.83, -2.08, -2.69, -0.08, -0.44, 0.91, -9.75, 10.25, -14.25, -1.00, -0.01, 0.13, -0.59, 174.69, -2.56, -174.62, 0.05, 1.00, 0.05, -0.02, 1, 174, 411, 30, 
15204, 167.50, -2.62, -174.37, 0.19, 1.44, -9.42, 0.64, 0.49, 0.32, -0.45, 0.95, -9.74, 12.88, -13.50, -2.06, -0.01, 0.02, -0.68, 167.50, -2.62, -174.37, 0.05, 0.99, 0.11, -0.02, 0, 167, 427, 16, 
15304, 163.94, -2.44, -174.44, -1.16, -1.01, -9.15, -0.75, -1.95, 0.60, -0.41, 0.94, -9.75, 10.50, -12.25, -3.56, -0.14, 0.27, -1.26, 163.94, -2.44, -174.44, 0.05, 0.99, 0.14, -0.01, 1, 163, 411, 5, 
15404, 156.50, -2.37, -174.56, -3.73, -4.24, -10.67, -3.31, -5.16, -0.92, -0.41, 0.92, -9.75, 15.19, -12.25, -2.87, 0.01, 0.16, -1.45, 156.50, -2.37, -174.56, 0.05, 0.98, 0.20, -0.01, 2, 156, 408, 13, 
15504, 146.19, -2.44, -174.19, -0.80, 0.92, -10.65, -0.37, -0.05, -0.90, -0.42, 0.98, -9.74, 18.00, -4.69, -3.50, -0.10, 0.08, -1.61, 146.19, -2.44, -174.19, 0.05, 0.96, 0.29, -0.01, 4, 146, 410, 19, 
15604, 139.19, -2.19, -174.25, -1.42, 0.67, -12.93, -1.03, -0.32, -3.19, -0.39, 1.00, -9.74, 18.25, 0.56, -2.75, -0.34, 0.02, -0.96, 138.62, -2.25, -174.06, 0.05, 0.93, 0.35, -0.00, 6, 139, 406, 29, 
15704, 133.56, -2.12, -174.31, 2.80, 1.07, -11.56, 3.17, 0.11, -1.81, -0.36, 0.96, -9.75, 18.87, 0.50, -2.37, -0.02, 0.05, -0.81, 133.12, -2.12, -174.31, 0.05, 0.92, 0.40, 0.00, 6, 133, 386, 36, 
15804, 130.06, -2.25, -174.56, -0.88, 2.33, -11.04, -0.50, 1.39, -1.29, -0.37, 0.94, -9.75, 18.19, 2.25, -1.69, -0.18, 0.14, -0.31, 129.87, -2.19, -174.44, 0.05, 0.90, 0.42, 0.00, 7, 130, 397, 41, 
15904, 128.31, -2.25, -174.50, 1.39, 2.02, -8.15, 1.77, 1.08, 1.59, -0.38, 0.93, -9.75, 17.50, 4.00, -4.00, -0.03, 0.10, -0.30, 128.12, -2.19, -174.50, 0.05, 0.90, 0.44, 0.00, 8, 128, 393, 26, 
16004, 127.19, -2.19, -174.62, 0.26, 5.30, -16.78, 0.65, 4.34, -7.03, -0.38, 0.95, -9.75, 18.00, 3.25, -4.19, -0.44, -0.02, -0.18, 127.12, -2.25, -174.37, 0.05, 0.89, 0.44, 0.00, 7, 127, 400, 39, 
16104, 126.56, -2.19, -174.44, -0.39, 2.59, -9.73, -0.16, 1.85, -0.53, -0.38, 0.94, -9.75, 16.06, 1.75, -5.25, -0.00, -0.02, -0.08, 126.50, -2.25, -174.44, 0.05, 0.89, 0.45, 0.00, 7, 126, 395, 41, 
16204, 126.25, -2.25, -174.50, -1.14, 4.15, -11.43, 1.27, 0.44, 1.43, -0.38, 0.92, -9.75, 15.38, 0.37, -6.50, 0.16, 0.12, -0.07, 126.19, -2.19, -174.56, 0.05, 0.89, 0.45, 0.00, 7, 126, 390, 45, 
16304, 125.69, -2.19, -174.56, -1.37, 0.55, -9.87, -4.70, 0.44, 2.76, -0.37, 0.90, -9.75, 16.00, 2.69, -5.37, 0.13, 0.10, -0.15, 125.62, -2.19, -174.62, 0.05, 0.89, 0.46, 0.00, 7, 125, 395, 40, 
16404, 118.87, -2.12, -174.56, 0.53, -0.34, -6.73, -4.00, 0.76, 3.88, -0.35, 0.91, -9.75, 13.19, 2.69, -5.50, 0.01, 0.24, -2.15, 117.69, -2.06, -174.62, 0.05, 0.85, 0.52, 0.01, 7, 118, 393, 33, 
16504, 105.94, -2.00, -174.25, 1.84, 1.44, -8.12, -9.07, 2.58, 3.02, -0.34, 0.98, -9.75, 13.19, 3.87, -6.19, -0.18, 0.24, -2.54, 104.56, -2.00, -174.19, 0.05, 0.79, 0.61, 0.02, 7, 105, 400, 45, 
16604, 89.69, -2.06, -173.81, -1.47, 3.22, -7.24, 0.41, 2.13, -1.71, -0.35, 1.08, -9.74, 14.25, 7.06, -7.75, -0.52, 0.52, -4.05, 87.44, -2.00, -173.62, 0.05, 0.69, 0.72, 0.03, 7, 89, 403, 44, 
16704, 72.75, -2.12, -173.62, 1.78, 1.70, -8.70, 2.15, 0.62, 1.03, -0.35, 1.06, -9.74, 14.88, 7.69, 0.00, 0.22, 0.20, -0.32, 72.56, -2.06, -173.75, 0.05, 0.59, 0.80, 0.03, 7, 72, 393, 46, 
16804, 73.25, -1.81, -173.81, 2.48, -1.11, -8.10, 2.79, -2.17, 1.64, -0.29, 1.04, -9.74, 10.00, 8.19, -5.87, 0.16, 0.06, 0.65, 73.56, -1.69, -173.87, 0.04, 0.60, 0.80, 0.03, 8, 73, 384, 29, 
16904, 80.56, -1.69, -174.06, -0.63, -1.67, -8.64, -0.34, -2.67, 1.10, -0.29, 0.99, -9.75, 10.56, 10.19, -2.50, 0.22, -0.31, 2.60, 82.00, -1.69, -174.12, 0.04, 0.66, 0.75, 0.03, 7, 80, 387, 49, 
17004, 93.50, -1.75, -174.37, 3.77, 0.81, -8.12, 4.08, -0.13, 1.63, -0.32, 0.95, -9.75, 12.38, 6.75, -4.75, 0.04, -0.43, 2.52, 94.87, -1.87, -174.37, 0.05, 0.74, 0.68, 0.02, 7, 93, 403, 41, 
17104, 107.87, -1.87, -174.69, 0.62, 0.70, -9.30, 0.95, -0.19, 0.45, -0.32, 0.89, -9.75, 13.75, 3.25, -7.50, 0.06, -0.29, 2.55, 109.25, -1.94, -174.69, 0.05, 0.81, 0.58, 0.01, 6, 107, 402, 41, 
17204, 123.25, -2.12, -174.94, 3.20, 2.17, -10.25, 3.56, 1.31, -0.49, -0.36, 0.85, -9.76, 15.19, -1.00, -9.06, 0.11, -0.44, 3.00, 124.87, -2.19, -174.94, 0.05, 0.89, 0.46, 0.00, 5, 123, 401, 24, 
17304, 140.12, -2.44, -175.19, -1.52, 0.45, -7.97, -1.09, -0.35, 1.79, -0.42, 0.81, -9.76, 12.75, -7.75, -9.06, 0.01, -0.46, 2.86, 141.69, -2.56, -175.12, 0.05, 0.94, 0.33, -0.01, 5, 140, 403, 26, 
17404, 156.19, -2.75, -175.31, 4.22, 3.37, -8.94, 4.70, 2.57, 0.81, -0.47, 0.79, -9.76, 11.69, -9.00, -12.75, -0.01, -0.59, 3.18, 157.94, -2.94, -175.19, 0.05, 0.98, 0.19, -0.02, 6, 156, 408, 37, 
17504, 171.44, -3.25, -175.31, 4.19, 3.28, -12.60, 4.75, 2.48, -2.84, -0.55, 0.79, -9.75, 7.37, -13.69, -10.06, 0.07, -0.35, 2.83, 173.00, -3.25, -175.25, 0.04, 1.00, 0.06, -0.03, 5, 171, 406, 30, 
17604, 185.50, -3.56, -175.25, 4.30, 3.01, -10.38, 4.92, 2.21, -0.62, -0.61, 0.80, -9.75, 5.00, -17.50, -7.87, 0.07, -0.17, 2.66, 187.12, -3.69, -175.25, 0.04, 1.00, -0.06, -0.03, 5, 185, 408, 20, 
17704, 199.00, -3.87, -175.12, 1.22, 0.39, -7.96, 1.89, -0.43, 1.78, -0.66, 0.82, -9.74, -2.50, -15.75, -9.69, 0.14, -0.21, 2.33, 199.00, -3.87, -175.12, 0.04, 0.98, -0.18, -0.04, 5, 199, 400, 23, 
17804, 210.44, -4.12, -174.94, 2.95, 0.68, -8.11, 3.66, -0.17, 1.62, -0.70, 0.85, -9.74, -4.56, -15.25, -7.87, 0.15, -0.14, 1.93, 210.44, -4.12, -174.94, 0.03, 0.96, -0.27, -0.05, 5, 210, 405, 38, 
17904, 221.69, -4.19, -174.75, 5.90, 5.43, -11.36, 6.62, 4.54, -1.62, -0.71, 0.89, -9.73, -4.50, -11.06, -12.56, 0.04, -0.09, 2.09, 221.69, -4.19, -174.75, 0.03, 0.93, -0.36, -0.05, 6, 221, 402, 37, 
18004, 232.06, -4.37, -174.56, -3.92, 1.13, -9.12, -3.16, 0.21, 0.60, -0.75, 0.92, -9.73, -10.19, -13.88, -10.06, 0.04, -0.23, 2.17, 232.06, -4.37, -174.56, 0.03, 0.90, -0.44, -0.06, 6, 232, 400, 38, 
18104, 241.62, -4.31, -174.37, 6.82, 4.49, -10.93, 7.56, 3.54, -1.19, -0.74, 0.95, -9.73, -11.69, -8.88, -8.38, 0.07, 0.01, 1.77, 241.62, -4.31, -174.37, 0.02, 0.86, -0.51, -0.06, 6, 241, 412, 43, 
18204, 250.37, -4.50, -174.25, 1.71, 4.05, -11.84, 2.49, 3.07, -2.11, -0.77, 0.98, -9.72, -13.50, -3.19, -12.25, 0.03, -0.19, 1.53, 251.25, -4.50, -174.19, 0.02, 0.81, -0.58, -0.06, 7, 250, 404, 41, 
18304, 258.50, -4.56, -174.00, 3.35, 3.48, -5.99, 4.12, 2.47, 3.72, -0.76, 1.00, -9.72, -14.69, -6.75, -9.88, 0.24, 0.01, 1.50, 259.37, -4.44, -174.06, 0.01, 0.77, -0.64, -0.06, 7, 258, 403, 44, 
18404, 266.00, -4.56, -173.94, -2.28, 1.69, -6.27, 3.93, 3.42, -2.85, -0.77, 1.03, -9.72, -16.19, -2.19, -11.75, 0.04, -0.04, 1.36, 266.75, -4.50, -173.87, 0.01, 0.73, -0.69, -0.07, 7, 266, 408, 35, 
18504, 273.19, -4.62, -173.75, -3.50, -1.85, -4.84, 6.24, 5.29, -3.91, -0.79, 1.06, -9.71, -15.38, 0.00, -11.38, 0.05, -0.16, 1.35, 273.94, -4.62, -173.75, 0.01, 0.68, -0.73, -0.07, 7, 273, 402, 26, 
18604, 280.12, -4.62, -173.62, -1.11, -0.54, -5.94, -0.31, -1.62, 3.77, -0.79, 1.08, -9.71, -12.56, 1.75, -13.19, 0.09, -0.13, 1.33, 280.81, -4.62, -173.62, 0.00, 0.64, -0.77, -0.07, 8, 280, 405, 34, 
18704, 287.12, -4.62, -173.44, 3.19, 5.60, -12.53, 3.99, 4.48, -2.82, -0.80, 1.12, -9.70, -10.56, 5.56, -14.19, -0.01, -0.23, 1.30, 287.81, -4.69, -173.37, 0.00, 0.59, -0.81, -0.07, 7, 287, 404, 45, 
18804, 294.00, -4.69, -173.25, 0.43, -0.58, -6.31, 1.23, -1.72, 3.39, -0.80, 1.14, -9.70, -10.56, 3.87, -12.19, 0.34, -0.01, 1.04, 294.56, -4.62, -173.37, -0.00, 0.54, -0.84, -0.07, 7, 294, 392, 45, 
18904, 298.19, -4.69, -173.31, -2.40, 1.90, -8.50, -1.60, 0.77, 1.19, -0.80, 1.12, -9.70, -12.19, 0.00, -11.19, 0.09, -0.12, 0.61, 298.56, -4.69, -173.37, -0.01, 0.51, -0.86, -0.07, 8, 298, 390, 43, 
19004, 300.87, -4.56, -173.19, -0.08, 0.45, -8.03, 0.69, -0.70, 1.66, -0.78, 1.15, -9.70, -11.69, -2.37, -10.25, 0.09, -0.01, 0.33, 301.06, -4.56, -173.25, -0.01, 0.49, -0.87, -0.07, 7, 300, 405, 26, 
19104, 302.19, -4.56, -173.19, -0.28, -1.07, -6.96, 0.49, -2.22, 2.74, -0.78, 1.15, -9.70, -15.19, -6.06, -9.19, 0.08, 0.07, 0.15, 302.25, -4.50, -173.25, -0.01, 0.48, -0.87, -0.07, 7, 302, 395, 41, 
19204, 302.94, -4.50, -173.19, -1.37, -0.42, -9.78, -0.60, -1.57, -0.07, -0.77, 1.15, -9.70, -15.38, -4.25, -7.00, 0.05, 0.10, -0.00, 302.94, -4.44, -173.25, -0.01, 0.48, -0.88, -0.07, 7, 302, 404, 46, 
19304, 303.06, -4.44, -173.37, 0.68, 0.27, -6.49, 1.45, -0.85, 3.21, -0.76, 1.12, -9.71, -14.00, -10.75, -6.19, 0.11, 0.14, 0.09, 303.06, -4.50, -173.25, -0.01, 0.48, -0.88, -0.07, 8, 303, 402, 43, 
